Month,District,Median_Price,sales_count,sales_count_lag1,sales_count_lag3,sales_count_lag6,sales_count_lag9,sales_count_lag12,OCR,OCR_lag1,OCR_lag3,OCR_lag6,OCR_lag9,OCR_lag12,CGPI_Dwelling,CGPI_Dwelling_lag1,CGPI_Dwelling_lag3,CGPI_Dwelling_lag6,CGPI_Dwelling_lag9,CGPI_Dwelling_lag12,Consents,Consents_lag1,Consents_lag3,Consents_lag6,Consents_lag9,Consents_lag12,Net_migration_monthly,weeklyrent,unemployment_rate,unemployment_rate_lag1,unemployment_rate_lag3,unemployment_rate_lag6,unemployment_rate_lag9,unemployment_rate_lag12,RealMortgageRate,RealMortgageRate_lag1,RealMortgageRate_lag3,RealMortgageRate_lag6,RealMortgageRate_lag9,RealMortgageRate_lag12
2022-01,Rodney,1345000,199,199.0,211.0,230.0,226.0,173.0,0.75,0.75,0.5,0.25,0.25,0.25,931.99,922.33,903.0,868.77,835.26,801.62,67.0,109.0,161.0,121.0,112.0,67.0,125.0,598.0,3.77,3.9,4.23,4.87,5.03,4.93,-2.2188,-1.8738,-1.729,-1.2636,0.1171,1.9691
2022-01,NorthShore,1355000,205,428.0,421.0,397.0,428.0,331.0,0.75,0.75,0.5,0.25,0.25,0.25,931.99,922.33,903.0,868.77,835.26,801.62,120.0,378.0,329.0,361.0,528.0,281.0,640.0,635.0,3.77,3.9,4.23,4.87,5.03,4.93,-2.2188,-1.8738,-1.729,-1.2636,0.1171,1.9691
2022-02,Rodney,1275000,199,199.0,261.0,171.0,277.0,244.0,1.0,0.75,0.75,0.25,0.25,0.25,945.27,931.99,912.66,880.18,846.43,812.83,126.0,67.0,141.0,162.0,116.0,80.0,125.0,598.0,3.63,3.77,4.07,4.63,5.07,4.97,-2.3034,-2.2188,-1.6278,-1.5825,-0.4058,1.343
2022-02,Waitakere,1079000,273,261.0,475.0,399.0,457.0,431.0,1.0,0.75,0.75,0.25,0.25,0.25,945.27,931.99,912.66,880.18,846.43,812.83,286.0,204.0,252.0,312.0,199.0,104.0,-170.83,581.0,3.63,3.77,4.07,4.63,5.07,4.97,-2.3034,-2.2188,-1.6278,-1.5825,-0.4058,1.343
2022-02,Papakura,970000,80,57.0,179.0,117.0,142.0,175.0,1.0,0.75,0.75,0.25,0.25,0.25,945.27,931.99,912.66,880.18,846.43,812.83,136.0,138.0,90.0,159.0,81.0,110.0,133.33,594.0,3.63,3.77,4.07,4.63,5.07,4.97,-2.3034,-2.2188,-1.6278,-1.5825,-0.4058,1.343
2022-02,NorthShore,1390000,265,205.0,483.0,336.0,422.0,471.0,1.0,0.75,0.75,0.25,0.25,0.25,945.27,931.99,912.66,880.18,846.43,812.83,230.0,120.0,540.0,380.0,317.0,209.0,640.0,635.0,3.63,3.77,4.07,4.63,5.07,4.97,-2.3034,-2.2188,-1.6278,-1.5825,-0.4058,1.343
2022-02,Manukau,1149000,375,326.0,776.0,551.0,628.0,622.0,1.0,0.75,0.75,0.25,0.25,0.25,945.27,931.99,912.66,880.18,846.43,812.83,404.0,251.0,397.0,488.0,462.0,284.0,-336.67,559.25,3.63,3.77,4.07,4.63,5.07,4.97,-2.3034,-2.2188,-1.6278,-1.5825,-0.4058,1.343
2022-02,AucklandCity,1250000,553,318.0,886.0,756.0,836.0,857.0,1.0,0.75,0.75,0.25,0.25,0.25,945.27,931.99,912.66,880.18,846.43,812.83,384.0,368.0,659.0,518.0,386.0,278.0,-1308.33,606.67,3.63,3.77,4.07,4.63,5.07,4.97,-2.3034,-2.2188,-1.6278,-1.5825,-0.4058,1.343
2022-02,Franklin,1015000,75,49.0,122.0,88.0,94.0,112.0,1.0,0.75,0.75,0.25,0.25,0.25,945.27,931.99,912.66,880.18,846.43,812.83,65.0,50.0,106.0,140.0,143.0,108.0,40.0,601.0,3.63,3.77,4.07,4.63,5.07,4.97,-2.3034,-2.2188,-1.6278,-1.5825,-0.4058,1.343
2022-03,NorthShore,1380000,383,265.0,428.0,180.0,416.0,646.0,1.0,1.0,0.75,0.25,0.25,0.25,958.56,945.27,922.33,891.59,857.6,824.05,234.0,230.0,378.0,319.0,549.0,384.0,640.0,635.0,3.5,3.63,3.9,4.4,5.1,5.0,-2.1389,-2.3034,-1.8738,-1.7422,-0.9354,0.737
2022-03,Manukau,1135000,497,375.0,534.0,388.0,688.0,871.0,1.0,1.0,0.75,0.25,0.25,0.25,958.56,945.27,922.33,891.59,857.6,824.05,503.0,404.0,380.0,307.0,387.0,344.0,-336.67,559.25,3.5,3.63,3.9,4.4,5.1,5.0,-2.1389,-2.3034,-1.8738,-1.7422,-0.9354,0.737
2022-03,Papakura,930000,123,80.0,108.0,95.0,162.0,222.0,1.0,1.0,0.75,0.25,0.25,0.25,958.56,945.27,922.33,891.59,857.6,824.05,112.0,136.0,100.0,90.0,113.0,125.0,133.33,594.0,3.5,3.63,3.9,4.4,5.1,5.0,-2.1389,-2.3034,-1.8738,-1.7422,-0.9354,0.737
2022-03,AucklandCity,1315000,678,553.0,687.0,331.0,825.0,1165.0,1.0,1.0,0.75,0.25,0.25,0.25,958.56,945.27,922.33,891.59,857.6,824.05,867.0,384.0,470.0,542.0,318.0,390.0,-1308.33,606.67,3.5,3.63,3.9,4.4,5.1,5.0,-2.1389,-2.3034,-1.8738,-1.7422,-0.9354,0.737
2022-03,Waitakere,1100000,423,273.0,359.0,269.0,438.0,711.0,1.0,1.0,0.75,0.25,0.25,0.25,958.56,945.27,922.33,891.59,857.6,824.05,384.0,286.0,209.0,198.0,279.0,181.0,-170.83,581.0,3.5,3.63,3.9,4.4,5.1,5.0,-2.1389,-2.3034,-1.8738,-1.7422,-0.9354,0.737
2022-03,Rodney,1300000,199,199.0,199.0,99.0,238.0,295.0,1.0,1.0,0.75,0.25,0.25,0.25,958.56,945.27,922.33,891.59,857.6,824.05,132.0,126.0,109.0,150.0,124.0,76.0,125.0,598.0,3.5,3.63,3.9,4.4,5.1,5.0,-2.1389,-2.3034,-1.8738,-1.7422,-0.9354,0.737
2022-03,Franklin,997000,76,75.0,100.0,48.0,86.0,103.0,1.0,1.0,0.75,0.25,0.25,0.25,958.56,945.27,922.33,891.59,857.6,824.05,74.0,65.0,83.0,83.0,135.0,116.0,40.0,601.0,3.5,3.63,3.9,4.4,5.1,5.0,-2.1389,-2.3034,-1.8738,-1.7422,-0.9354,0.737
2022-04,Manukau,1100000,388,497.0,326.0,673.0,661.0,652.0,1.5,1.0,0.75,0.5,0.25,0.25,971.84,958.56,931.99,903.0,868.77,835.26,366.0,503.0,251.0,371.0,281.0,309.0,-336.67,559.25,3.43,3.5,3.77,4.23,4.87,5.03,-1.7513,-2.1389,-2.2188,-1.729,-1.2636,0.1171
2022-04,Papakura,935000,80,123.0,57.0,124.0,163.0,133.0,1.5,1.0,0.75,0.5,0.25,0.25,971.84,958.56,931.99,903.0,868.77,835.26,164.0,112.0,138.0,86.0,84.0,79.0,133.33,594.0,3.43,3.5,3.77,4.23,4.87,5.03,-1.7513,-2.1389,-2.2188,-1.729,-1.2636,0.1171
2022-04,AucklandCity,1310000,431,678.0,318.0,699.0,789.0,764.0,1.5,1.0,0.75,0.5,0.25,0.25,971.84,958.56,931.99,903.0,868.77,835.26,279.0,867.0,368.0,402.0,490.0,307.0,-1308.33,606.67,3.43,3.5,3.77,4.23,4.87,5.03,-1.7513,-2.1389,-2.2188,-1.729,-1.2636,0.1171
2022-04,Rodney,1350000,199,199.0,199.0,211.0,230.0,226.0,1.5,1.0,0.75,0.5,0.25,0.25,971.84,958.56,931.99,903.0,868.77,835.26,112.0,132.0,67.0,161.0,121.0,112.0,125.0,598.0,3.43,3.5,3.77,4.23,4.87,5.03,-1.7513,-2.1389,-2.2188,-1.729,-1.2636,0.1171
2022-04,Franklin,940000,59,76.0,49.0,83.0,84.0,74.0,1.5,1.0,0.75,0.5,0.25,0.25,971.84,958.56,931.99,903.0,868.77,835.26,88.0,74.0,50.0,92.0,193.0,96.0,40.0,601.0,3.43,3.5,3.77,4.23,4.87,5.03,-1.7513,-2.1389,-2.2188,-1.729,-1.2636,0.1171
2022-04,Waitakere,1069000,260,423.0,261.0,477.0,443.0,405.0,1.5,1.0,0.75,0.5,0.25,0.25,971.84,958.56,931.99,903.0,868.77,835.26,253.0,384.0,204.0,166.0,158.0,185.0,-170.83,581.0,3.43,3.5,3.77,4.23,4.87,5.03,-1.7513,-2.1389,-2.2188,-1.729,-1.2636,0.1171
2022-04,NorthShore,1450000,252,383.0,205.0,421.0,397.0,428.0,1.5,1.0,0.75,0.5,0.25,0.25,971.84,958.56,931.99,903.0,868.77,835.26,345.0,234.0,120.0,329.0,361.0,528.0,640.0,635.0,3.43,3.5,3.77,4.23,4.87,5.03,-1.7513,-2.1389,-2.2188,-1.729,-1.2636,0.1171
2022-05,AucklandCity,1112000,475,431.0,553.0,886.0,756.0,836.0,2.0,1.5,1.0,0.75,0.25,0.25,981.23,971.84,945.27,912.66,880.18,846.43,381.0,279.0,384.0,659.0,518.0,386.0,-1308.33,606.67,3.37,3.43,3.63,4.07,4.63,5.07,-1.658,-1.7513,-2.3034,-1.6278,-1.5825,-0.4058
2022-05,Franklin,980000,67,59.0,75.0,122.0,88.0,94.0,2.0,1.5,1.0,0.75,0.25,0.25,981.23,971.84,945.27,912.66,880.18,846.43,139.0,88.0,65.0,106.0,140.0,143.0,40.0,601.0,3.37,3.43,3.63,4.07,4.63,5.07,-1.658,-1.7513,-2.3034,-1.6278,-1.5825,-0.4058
2022-05,Manukau,1076000,421,388.0,375.0,776.0,551.0,628.0,2.0,1.5,1.0,0.75,0.25,0.25,981.23,971.84,945.27,912.66,880.18,846.43,467.0,366.0,404.0,397.0,488.0,462.0,-336.67,559.25,3.37,3.43,3.63,4.07,4.63,5.07,-1.658,-1.7513,-2.3034,-1.6278,-1.5825,-0.4058
2022-05,NorthShore,1310000,302,252.0,265.0,483.0,336.0,422.0,2.0,1.5,1.0,0.75,0.25,0.25,981.23,971.84,945.27,912.66,880.18,846.43,294.0,345.0,230.0,540.0,380.0,317.0,640.0,635.0,3.37,3.43,3.63,4.07,4.63,5.07,-1.658,-1.7513,-2.3034,-1.6278,-1.5825,-0.4058
2022-05,Rodney,1290000,199,199.0,199.0,261.0,171.0,277.0,2.0,1.5,1.0,0.75,0.25,0.25,981.23,971.84,945.27,912.66,880.18,846.43,107.0,112.0,126.0,141.0,162.0,116.0,125.0,598.0,3.37,3.43,3.63,4.07,4.63,5.07,-1.658,-1.7513,-2.3034,-1.6278,-1.5825,-0.4058
2022-05,Waitakere,1050000,333,260.0,273.0,475.0,399.0,457.0,2.0,1.5,1.0,0.75,0.25,0.25,981.23,971.84,945.27,912.66,880.18,846.43,377.0,253.0,286.0,252.0,312.0,199.0,-170.83,581.0,3.37,3.43,3.63,4.07,4.63,5.07,-1.658,-1.7513,-2.3034,-1.6278,-1.5825,-0.4058
2022-05,Papakura,888000,96,80.0,80.0,179.0,117.0,142.0,2.0,1.5,1.0,0.75,0.25,0.25,981.23,971.84,945.27,912.66,880.18,846.43,159.0,164.0,136.0,90.0,159.0,81.0,133.33,594.0,3.37,3.43,3.63,4.07,4.63,5.07,-1.658,-1.7513,-2.3034,-1.6278,-1.5825,-0.4058
2022-06,Rodney,1310000,199,199.0,199.0,199.0,99.0,238.0,2.0,2.0,1.0,0.75,0.25,0.25,990.61,981.23,958.56,922.33,891.59,857.6,111.0,107.0,132.0,109.0,150.0,124.0,125.0,598.0,3.3,3.37,3.5,3.9,4.4,5.1,-1.2659,-1.658,-2.1389,-1.8738,-1.7422,-0.9354
2022-06,AucklandCity,1220000,508,475.0,678.0,687.0,331.0,825.0,2.0,2.0,1.0,0.75,0.25,0.25,990.61,981.23,958.56,922.33,891.59,857.6,401.0,381.0,867.0,470.0,542.0,318.0,-1308.33,606.67,3.3,3.37,3.5,3.9,4.4,5.1,-1.2659,-1.658,-2.1389,-1.8738,-1.7422,-0.9354
2022-06,Papakura,912000,93,96.0,123.0,108.0,95.0,162.0,2.0,2.0,1.0,0.75,0.25,0.25,990.61,981.23,958.56,922.33,891.59,857.6,167.0,159.0,112.0,100.0,90.0,113.0,133.33,594.0,3.3,3.37,3.5,3.9,4.4,5.1,-1.2659,-1.658,-2.1389,-1.8738,-1.7422,-0.9354
2022-06,Waitakere,1000000,284,333.0,423.0,359.0,269.0,438.0,2.0,2.0,1.0,0.75,0.25,0.25,990.61,981.23,958.56,922.33,891.59,857.6,312.0,377.0,384.0,209.0,198.0,279.0,-170.83,581.0,3.3,3.37,3.5,3.9,4.4,5.1,-1.2659,-1.658,-2.1389,-1.8738,-1.7422,-0.9354
2022-06,NorthShore,1340000,246,302.0,383.0,428.0,180.0,416.0,2.0,2.0,1.0,0.75,0.25,0.25,990.61,981.23,958.56,922.33,891.59,857.6,377.0,294.0,234.0,378.0,319.0,549.0,640.0,635.0,3.3,3.37,3.5,3.9,4.4,5.1,-1.2659,-1.658,-2.1389,-1.8738,-1.7422,-0.9354
2022-06,Manukau,1107000,377,421.0,497.0,534.0,388.0,688.0,2.0,2.0,1.0,0.75,0.25,0.25,990.61,981.23,958.56,922.33,891.59,857.6,381.0,467.0,503.0,380.0,307.0,387.0,-336.67,559.25,3.3,3.37,3.5,3.9,4.4,5.1,-1.2659,-1.658,-2.1389,-1.8738,-1.7422,-0.9354
2022-06,Franklin,900000,46,67.0,76.0,100.0,48.0,86.0,2.0,2.0,1.0,0.75,0.25,0.25,990.61,981.23,958.56,922.33,891.59,857.6,79.0,139.0,74.0,83.0,83.0,135.0,40.0,601.0,3.3,3.37,3.5,3.9,4.4,5.1,-1.2659,-1.658,-2.1389,-1.8738,-1.7422,-0.9354
2022-07,Papakura,950000,64,93.0,80.0,57.0,124.0,163.0,2.5,2.0,1.5,0.75,0.5,0.25,1000.0,990.61,971.84,931.99,903.0,868.77,216.0,167.0,164.0,138.0,86.0,84.0,133.33,594.0,3.3,3.3,3.43,3.77,4.23,4.87,-1.2933,-1.2659,-1.7513,-2.2188,-1.729,-1.2636
2022-07,AucklandCity,1203350,398,508.0,431.0,318.0,699.0,789.0,2.5,2.0,1.5,0.75,0.5,0.25,1000.0,990.61,971.84,931.99,903.0,868.77,339.0,401.0,279.0,368.0,402.0,490.0,-1308.33,606.67,3.3,3.3,3.43,3.77,4.23,4.87,-1.2933,-1.2659,-1.7513,-2.2188,-1.729,-1.2636
2022-07,NorthShore,1398000,216,246.0,252.0,205.0,421.0,397.0,2.5,2.0,1.5,0.75,0.5,0.25,1000.0,990.61,971.84,931.99,903.0,868.77,300.0,377.0,345.0,120.0,329.0,361.0,640.0,635.0,3.3,3.3,3.43,3.77,4.23,4.87,-1.2933,-1.2659,-1.7513,-2.2188,-1.729,-1.2636
2022-07,Franklin,940000,68,46.0,59.0,49.0,83.0,84.0,2.5,2.0,1.5,0.75,0.5,0.25,1000.0,990.61,971.84,931.99,903.0,868.77,146.0,79.0,88.0,50.0,92.0,193.0,40.0,601.0,3.3,3.3,3.43,3.77,4.23,4.87,-1.2933,-1.2659,-1.7513,-2.2188,-1.729,-1.2636
2022-07,Manukau,1020000,386,377.0,388.0,326.0,673.0,661.0,2.5,2.0,1.5,0.75,0.5,0.25,1000.0,990.61,971.84,931.99,903.0,868.77,401.0,381.0,366.0,251.0,371.0,281.0,-336.67,559.25,3.3,3.3,3.43,3.77,4.23,4.87,-1.2933,-1.2659,-1.7513,-2.2188,-1.729,-1.2636
2022-07,Rodney,1250000,199,199.0,199.0,199.0,211.0,230.0,2.5,2.0,1.5,0.75,0.5,0.25,1000.0,990.61,971.84,931.99,903.0,868.77,136.0,111.0,112.0,67.0,161.0,121.0,125.0,598.0,3.3,3.3,3.43,3.77,4.23,4.87,-1.2933,-1.2659,-1.7513,-2.2188,-1.729,-1.2636
2022-07,Waitakere,1000000,233,284.0,260.0,261.0,477.0,443.0,2.5,2.0,1.5,0.75,0.5,0.25,1000.0,990.61,971.84,931.99,903.0,868.77,281.0,312.0,253.0,204.0,166.0,158.0,-170.83,581.0,3.3,3.3,3.43,3.77,4.23,4.87,-1.2933,-1.2659,-1.7513,-2.2188,-1.729,-1.2636
2022-08,Waitakere,970000,245,233.0,333.0,273.0,475.0,399.0,3.0,2.5,2.0,1.0,0.75,0.25,1006.67,1000.0,981.23,945.27,912.66,880.18,206.0,281.0,377.0,286.0,252.0,312.0,-170.83,581.0,3.3,3.3,3.37,3.63,4.07,4.63,-1.3192,-1.2933,-1.658,-2.3034,-1.6278,-1.5825
2022-08,NorthShore,1285000,218,216.0,302.0,265.0,483.0,336.0,3.0,2.5,2.0,1.0,0.75,0.25,1006.67,1000.0,981.23,945.27,912.66,880.18,370.0,300.0,294.0,230.0,540.0,380.0,640.0,635.0,3.3,3.3,3.37,3.63,4.07,4.63,-1.3192,-1.2933,-1.658,-2.3034,-1.6278,-1.5825
2022-08,Rodney,1180000,154,199.0,199.0,199.0,261.0,171.0,3.0,2.5,2.0,1.0,0.75,0.25,1006.67,1000.0,981.23,945.27,912.66,880.18,100.0,136.0,107.0,126.0,141.0,162.0,125.0,598.0,3.3,3.3,3.37,3.63,4.07,4.63,-1.3192,-1.2933,-1.658,-2.3034,-1.6278,-1.5825
2022-08,Papakura,930000,64,64.0,96.0,80.0,179.0,117.0,3.0,2.5,2.0,1.0,0.75,0.25,1006.67,1000.0,981.23,945.27,912.66,880.18,114.0,216.0,159.0,136.0,90.0,159.0,133.33,594.0,3.3,3.3,3.37,3.63,4.07,4.63,-1.3192,-1.2933,-1.658,-2.3034,-1.6278,-1.5825
2022-08,Franklin,960000,63,68.0,67.0,75.0,122.0,88.0,3.0,2.5,2.0,1.0,0.75,0.25,1006.67,1000.0,981.23,945.27,912.66,880.18,129.0,146.0,139.0,65.0,106.0,140.0,40.0,601.0,3.3,3.3,3.37,3.63,4.07,4.63,-1.3192,-1.2933,-1.658,-2.3034,-1.6278,-1.5825
2022-08,AucklandCity,1121000,443,398.0,475.0,553.0,886.0,756.0,3.0,2.5,2.0,1.0,0.75,0.25,1006.67,1000.0,981.23,945.27,912.66,880.18,568.0,339.0,381.0,384.0,659.0,518.0,-1308.33,606.67,3.3,3.3,3.37,3.63,4.07,4.63,-1.3192,-1.2933,-1.658,-2.3034,-1.6278,-1.5825
2022-08,Manukau,1012000,352,386.0,421.0,375.0,776.0,551.0,3.0,2.5,2.0,1.0,0.75,0.25,1006.67,1000.0,981.23,945.27,912.66,880.18,391.0,401.0,467.0,404.0,397.0,488.0,-336.67,559.25,3.3,3.3,3.37,3.63,4.07,4.63,-1.3192,-1.2933,-1.658,-2.3034,-1.6278,-1.5825
2022-09,Franklin,870000,50,63.0,46.0,76.0,100.0,48.0,3.0,3.0,2.0,1.0,0.75,0.25,1013.33,1006.67,990.61,958.56,922.33,891.59,119.0,129.0,79.0,74.0,83.0,83.0,40.0,601.0,3.3,3.3,3.3,3.5,3.9,4.4,-1.1633,-1.3192,-1.2659,-2.1389,-1.8738,-1.7422
2022-09,Papakura,875000,66,64.0,93.0,123.0,108.0,95.0,3.0,3.0,2.0,1.0,0.75,0.25,1013.33,1006.67,990.61,958.56,922.33,891.59,162.0,114.0,167.0,112.0,100.0,90.0,133.33,594.0,3.3,3.3,3.3,3.5,3.9,4.4,-1.1633,-1.3192,-1.2659,-2.1389,-1.8738,-1.7422
2022-09,NorthShore,950000,325,218.0,246.0,383.0,428.0,180.0,3.0,3.0,2.0,1.0,0.75,0.25,1013.33,1006.67,990.61,958.56,922.33,891.59,225.0,370.0,377.0,234.0,378.0,319.0,640.0,635.0,3.3,3.3,3.3,3.5,3.9,4.4,-1.1633,-1.3192,-1.2659,-2.1389,-1.8738,-1.7422
2022-09,Rodney,1200000,167,154.0,199.0,199.0,199.0,99.0,3.0,3.0,2.0,1.0,0.75,0.25,1013.33,1006.67,990.61,958.56,922.33,891.59,131.0,100.0,111.0,132.0,109.0,150.0,125.0,598.0,3.3,3.3,3.3,3.5,3.9,4.4,-1.1633,-1.3192,-1.2659,-2.1389,-1.8738,-1.7422
2022-09,AucklandCity,1140000,462,443.0,508.0,678.0,687.0,331.0,3.0,3.0,2.0,1.0,0.75,0.25,1013.33,1006.67,990.61,958.56,922.33,891.59,838.0,568.0,401.0,867.0,470.0,542.0,-1308.33,606.67,3.3,3.3,3.3,3.5,3.9,4.4,-1.1633,-1.3192,-1.2659,-2.1389,-1.8738,-1.7422
2022-09,Waitakere,998000,277,245.0,284.0,423.0,359.0,269.0,3.0,3.0,2.0,1.0,0.75,0.25,1013.33,1006.67,990.61,958.56,922.33,891.59,298.0,206.0,312.0,384.0,209.0,198.0,-170.83,581.0,3.3,3.3,3.3,3.5,3.9,4.4,-1.1633,-1.3192,-1.2659,-2.1389,-1.8738,-1.7422
2022-09,Manukau,1050000,353,352.0,377.0,497.0,534.0,388.0,3.0,3.0,2.0,1.0,0.75,0.25,1013.33,1006.67,990.61,958.56,922.33,891.59,433.0,391.0,381.0,503.0,380.0,307.0,-336.67,559.25,3.3,3.3,3.3,3.5,3.9,4.4,-1.1633,-1.3192,-1.2659,-2.1389,-1.8738,-1.7422
2022-10,Manukau,980000,390,353.0,386.0,388.0,326.0,673.0,3.5,3.0,2.5,1.5,0.75,0.5,1020.0,1013.33,1000.0,971.84,931.99,903.0,301.0,433.0,401.0,366.0,251.0,371.0,-336.67,559.25,3.37,3.3,3.3,3.43,3.77,4.23,-0.7493,-1.1633,-1.2933,-1.7513,-2.2188,-1.729
2022-10,Rodney,1225000,158,167.0,199.0,199.0,199.0,211.0,3.5,3.0,2.5,1.5,0.75,0.5,1020.0,1013.33,1000.0,971.84,931.99,903.0,112.0,131.0,136.0,112.0,67.0,161.0,125.0,598.0,3.37,3.3,3.3,3.43,3.77,4.23,-0.7493,-1.1633,-1.2933,-1.7513,-2.2188,-1.729
2022-10,Franklin,947000,59,50.0,68.0,59.0,49.0,83.0,3.5,3.0,2.5,1.5,0.75,0.5,1020.0,1013.33,1000.0,971.84,931.99,903.0,108.0,119.0,146.0,88.0,50.0,92.0,40.0,601.0,3.37,3.3,3.3,3.43,3.77,4.23,-0.7493,-1.1633,-1.2933,-1.7513,-2.2188,-1.729
2022-10,AucklandCity,1220000,437,462.0,398.0,431.0,318.0,699.0,3.5,3.0,2.5,1.5,0.75,0.5,1020.0,1013.33,1000.0,971.84,931.99,903.0,416.0,838.0,339.0,279.0,368.0,402.0,-1308.33,606.67,3.37,3.3,3.3,3.43,3.77,4.23,-0.7493,-1.1633,-1.2933,-1.7513,-2.2188,-1.729
2022-10,Papakura,900000,69,66.0,64.0,80.0,57.0,124.0,3.5,3.0,2.5,1.5,0.75,0.5,1020.0,1013.33,1000.0,971.84,931.99,903.0,126.0,162.0,216.0,164.0,138.0,86.0,133.33,594.0,3.37,3.3,3.3,3.43,3.77,4.23,-0.7493,-1.1633,-1.2933,-1.7513,-2.2188,-1.729
2022-10,Waitakere,990000,269,277.0,233.0,260.0,261.0,477.0,3.5,3.0,2.5,1.5,0.75,0.5,1020.0,1013.33,1000.0,971.84,931.99,903.0,377.0,298.0,281.0,253.0,204.0,166.0,-170.83,581.0,3.37,3.3,3.3,3.43,3.77,4.23,-0.7493,-1.1633,-1.2933,-1.7513,-2.2188,-1.729
2022-10,NorthShore,1195000,250,325.0,216.0,252.0,205.0,421.0,3.5,3.0,2.5,1.5,0.75,0.5,1020.0,1013.33,1000.0,971.84,931.99,903.0,145.0,225.0,300.0,345.0,120.0,329.0,640.0,635.0,3.37,3.3,3.3,3.43,3.77,4.23,-0.7493,-1.1633,-1.2933,-1.7513,-2.2188,-1.729
2022-11,Manukau,1050000,380,390.0,352.0,421.0,375.0,776.0,4.25,3.5,3.0,2.0,1.0,0.75,1024.67,1020.0,1006.67,981.23,945.27,912.66,483.0,301.0,391.0,467.0,404.0,397.0,-336.67,559.25,3.43,3.37,3.3,3.37,3.63,4.07,-0.2786,-0.7493,-1.3192,-1.658,-2.3034,-1.6278
2022-11,NorthShore,1290070,311,250.0,218.0,302.0,265.0,483.0,4.25,3.5,3.0,2.0,1.0,0.75,1024.67,1020.0,1006.67,981.23,945.27,912.66,334.0,145.0,370.0,294.0,230.0,540.0,640.0,635.0,3.43,3.37,3.3,3.37,3.63,4.07,-0.2786,-0.7493,-1.3192,-1.658,-2.3034,-1.6278
2022-11,Franklin,900000,50,59.0,63.0,67.0,75.0,122.0,4.25,3.5,3.0,2.0,1.0,0.75,1024.67,1020.0,1006.67,981.23,945.27,912.66,88.0,108.0,129.0,139.0,65.0,106.0,40.0,601.0,3.43,3.37,3.3,3.37,3.63,4.07,-0.2786,-0.7493,-1.3192,-1.658,-2.3034,-1.6278
2022-11,Waitakere,915000,330,269.0,245.0,333.0,273.0,475.0,4.25,3.5,3.0,2.0,1.0,0.75,1024.67,1020.0,1006.67,981.23,945.27,912.66,274.0,377.0,206.0,377.0,286.0,252.0,-170.83,581.0,3.43,3.37,3.3,3.37,3.63,4.07,-0.2786,-0.7493,-1.3192,-1.658,-2.3034,-1.6278
2022-11,Papakura,850000,91,69.0,64.0,96.0,80.0,179.0,4.25,3.5,3.0,2.0,1.0,0.75,1024.67,1020.0,1006.67,981.23,945.27,912.66,166.0,126.0,114.0,159.0,136.0,90.0,133.33,594.0,3.43,3.37,3.3,3.37,3.63,4.07,-0.2786,-0.7493,-1.3192,-1.658,-2.3034,-1.6278
2022-11,Rodney,1235000,154,158.0,154.0,199.0,199.0,261.0,4.25,3.5,3.0,2.0,1.0,0.75,1024.67,1020.0,1006.67,981.23,945.27,912.66,144.0,112.0,100.0,107.0,126.0,141.0,125.0,598.0,3.43,3.37,3.3,3.37,3.63,4.07,-0.2786,-0.7493,-1.3192,-1.658,-2.3034,-1.6278
2022-11,AucklandCity,1200000,531,437.0,443.0,475.0,553.0,886.0,4.25,3.5,3.0,2.0,1.0,0.75,1024.67,1020.0,1006.67,981.23,945.27,912.66,462.0,416.0,568.0,381.0,384.0,659.0,-1308.33,606.67,3.43,3.37,3.3,3.37,3.63,4.07,-0.2786,-0.7493,-1.3192,-1.658,-2.3034,-1.6278
2022-12,NorthShore,1280000,228,311.0,325.0,246.0,383.0,428.0,4.25,4.25,3.0,2.0,1.0,0.75,1029.33,1024.67,1013.33,990.61,958.56,922.33,140.0,334.0,225.0,377.0,234.0,378.0,640.0,635.0,3.5,3.43,3.3,3.3,3.5,3.9,0.2388,-0.2786,-1.1633,-1.2659,-2.1389,-1.8738
2022-12,Franklin,812000,49,50.0,50.0,46.0,76.0,100.0,4.25,4.25,3.0,2.0,1.0,0.75,1029.33,1024.67,1013.33,990.61,958.56,922.33,60.0,88.0,119.0,79.0,74.0,83.0,40.0,601.0,3.5,3.43,3.3,3.3,3.5,3.9,0.2388,-0.2786,-1.1633,-1.2659,-2.1389,-1.8738
2022-12,Rodney,1200000,134,154.0,167.0,199.0,199.0,199.0,4.25,4.25,3.0,2.0,1.0,0.75,1029.33,1024.67,1013.33,990.61,958.56,922.33,63.0,144.0,131.0,111.0,132.0,109.0,125.0,598.0,3.5,3.43,3.3,3.3,3.5,3.9,0.2388,-0.2786,-1.1633,-1.2659,-2.1389,-1.8738
2022-12,Manukau,950000,272,380.0,353.0,377.0,497.0,534.0,4.25,4.25,3.0,2.0,1.0,0.75,1029.33,1024.67,1013.33,990.61,958.56,922.33,411.0,483.0,433.0,381.0,503.0,380.0,-336.67,559.25,3.5,3.43,3.3,3.3,3.5,3.9,0.2388,-0.2786,-1.1633,-1.2659,-2.1389,-1.8738
