Month,Scenario,District,Net_migration_monthly,weeklyrent,Consents_forecast,sales_count_forecast,CPI,CGPI_Dwelling,OCR,2YearFixedRate,unemployment_rate
2025-07-01,Base,AucklandCity,174.22183421516755,580.6789587852495,339.6396609055627,559.6410229643286,1319.074051148321,1093.9539004262592,3.058699097797041,5.510090801606561,5.859716735590646
2025-07-01,Base,Franklin,174.22183421516755,580.6789587852495,108.07555514141684,87.1471171837915,1319.074051148321,1093.9539004262592,3.058699097797041,5.510090801606561,5.859716735590646
2025-07-01,Base,Manukau,174.22183421516755,580.6789587852495,332.9022437191208,487.88315452641336,1319.074051148321,1093.9539004262592,3.058699097797041,5.510090801606561,5.859716735590646
2025-07-01,Base,NorthShore,174.22183421516755,580.6789587852495,223.71916794431627,333.55097424633857,1319.074051148321,1093.9539004262592,3.058699097797041,5.510090801606561,5.859716735590646
2025-07-01,Base,Papakura,174.22183421516755,580.6789587852495,75.77287000094202,82.13461902084887,1319.074051148321,1093.9539004262592,3.058699097797041,5.510090801606561,5.859716735590646
2025-07-01,Base,Rodney,174.22183421516755,580.6789587852495,76.14204354540468,201.1154964675392,1319.074051148321,1093.9539004262592,3.058699097797041,5.510090801606561,5.859716735590646
2025-07-01,Base,Waitakere,174.22183421516755,580.6789587852495,159.2060910494825,332.3198343466683,1319.074051148321,1093.9539004262592,3.058699097797041,5.510090801606561,5.859716735590646
2025-08-01,Base,AucklandCity,174.22183421516755,580.6789587852495,327.642836121617,567.7972333632717,1323.5427022938,1094.5416460202205,2.8635040180941376,5.428829119830572,5.919213644621352
2025-08-01,Base,Franklin,174.22183421516755,580.6789587852495,104.25808725500366,88.41719960135161,1323.5427022938,1094.5416460202205,2.8635040180941376,5.428829119830572,5.919213644621352
2025-08-01,Base,Manukau,174.22183421516755,580.6789587852495,321.1433994268131,494.9935654775976,1323.5427022938,1094.5416460202205,2.8635040180941376,5.428829119830572,5.919213644621352
2025-08-01,Base,NorthShore,174.22183421516755,580.6789587852495,215.816911619239,338.412147414659,1323.5427022938,1094.5416460202205,2.8635040180941376,5.428829119830572,5.919213644621352
2025-08-01,Base,Papakura,174.22183421516755,580.6789587852495,73.09640447169761,83.3316492711023,1323.5427022938,1094.5416460202205,2.8635040180941376,5.428829119830572,5.919213644621352
